000, 18
01401, 1
1, 564
10, 80
100, 6
1000, 1
10000, 1
10001, 2
10005, 1
10006, 1
10007, 1
10008, 1
10009, 1
10010, 2
10011, 1
10012, 1
10013, 1
10014, 1
10015, 1
10016, 1
10017, 1
10020, 1
10022, 1
10094, 1
101, 2
10136, 1
10137, 1
10138, 1
10139, 1
10141, 1
10142, 1
10144, 1
10146, 1
10147, 1
101529, 1
10154, 1
102, 2
103, 2
1031, 1
10362, 1
10396, 1
10397, 1
104, 3
105, 2
10593, 1
10594, 1
10595, 1
106, 2
10663, 1
107, 3
10772, 1
10773, 1
10774, 1
10776, 1
10777, 1
10778, 1
10780, 1
10781, 1
10782, 1
10783, 1
108, 2
10840, 1
109, 2
10917, 1
10918, 1
10975, 1
10988, 1
10991, 1
10th, 6
11, 73
110, 2
1100, 2
11044, 1
11050, 1
11052, 1
11074, 1
111, 2
11162, 1
112, 2
11289, 1
113, 2
11320, 1
114, 2
115, 2
11519, 1
116, 2
11630, 1
11636, 1
11644, 1
11645, 1
11646, 1
11647, 1
11648, 1
11650, 1
11651, 1
11652, 1
11653, 1
11654, 1
11655, 1
11656, 1
11661, 1
11662, 1
11663, 1
11664, 1
11665, 1
11667, 1
11668, 1
11669, 1
11670, 1
11672, 1
11673, 1
11674, 1
11675, 1
11676, 1
11677, 1
11678, 1
11679, 1
11680, 1
11681, 1
11682, 1
11683, 1
11684, 1
11685, 1
11686, 2
11688, 1
117, 2
1179, 1
118, 2
1181, 1
1182, 1
119, 2
11th, 6
12, 101
120, 2
121, 2
122, 2
123, 2
124, 2
125, 3
126, 2
127, 2
128, 2
1285, 1
1286, 1
1287, 1
129, 2
12th, 1
13, 31
130, 2
131, 2
132, 2
133, 2
1335, 1
134, 2
135, 2
136, 3
1365, 1
137, 2
138, 2
139, 2
13th, 7
14, 40
140, 2
141, 2
142, 2
143, 2
144, 2
145, 2
146, 2
147, 2
148, 2
1480, 1
149, 2
15, 54
150, 3
1505, 1
1506, 1
151, 2
152, 2
153, 2
1538, 1
154, 2
155, 2
156, 2
157, 2
1572, 1
1573, 1
1574, 1
158, 2
159, 2
15th, 5
16, 34
160, 6
161, 2
162, 2
163, 2
164, 3
165, 3
166, 3
167, 2
168, 2
169, 2
16th, 2
17, 43
170, 2
171, 2
172, 2
173, 2
174, 2
175, 2
1752, 1
176, 2
177, 2
178, 2
179, 2
17th, 4
18, 29
180, 2
181, 2
182, 2
183, 2
184, 2
185, 2
186, 2
187, 2
1879, 1
188, 2
1888, 1
1889, 1
189, 2
18th, 2
19, 41
190, 2
1900, 1
1902, 3
1906, 1
1909, 1
191, 2
1910, 1
1911, 1
1912, 1
1913, 1
1914, 1
1915, 1
1916, 2
1917, 1
1918, 2
192, 2
1920, 7
1921, 4
1926, 2
1927, 1
1928, 1
193, 2
1931, 1
1933, 1
1934, 4
1936, 6
1937, 2
1938, 951
1939, 382
194, 2
1948, 6
195, 2
1954, 1
196, 2
1969, 1
197, 2
198, 2
199, 2
19th, 4
1a, 1
1at, 1
1st, 6
1vide, 12
2, 312
20, 40
200, 4
2000, 1
2007, 1
2008, 1
201, 2
2010, 1
202, 2
203, 2
204, 2
205, 2
206, 2
207, 2
2071, 1
2079, 1
208, 2
209, 2
20th, 3
21, 33
210, 3
211, 2
212, 2
213, 2
214, 2
215, 2
216, 2
217, 2
218, 2
219, 2
21st, 1
22, 34
220, 2
221, 2
2215, 1
222, 2
223, 2
224, 2
225, 2
226, 2
227, 2
228, 2
229, 2
23, 36
230, 2
231, 2
232, 2
233, 2
234, 2
235, 2
236, 2
237, 2
238, 2
239, 2
23rd, 1
24, 29
240, 2
241, 2
242, 2
243, 2
244, 2
245, 2
2457, 1
2458, 1
2459, 1
246, 2
2460, 1
2461, 1
2462, 1
2463, 1
2464, 1
247, 2
2475, 1
2476, 1
248, 2
249, 2
24th, 2
25, 28
250, 2
2508, 1
251, 3
252, 2
253, 2
254, 2
255, 2
256, 2
257, 2
258, 2
259, 2
25th, 2
26, 45
260, 2
261, 2
262, 2
263, 2
264, 2
265, 2
266, 2
267, 2
268, 2
269, 2
26th, 2
27, 28
270, 2
271, 2
2710, 1
272, 3
273, 2
274, 3
275, 3
276, 2
277, 2
278, 2
2789, 1
279, 2
2794, 2
2795, 1
28, 38
280, 2
281, 2
282, 2
283, 2
284, 2
285, 2
