0, 17
00, 1
000, 21
048, 1
06, 1
1, 939
10, 41
100, 7
101, 2
1015, 1
10158, 1
102, 2
103, 2
103but, 1
104, 2
105, 2
106, 2
107, 2
108, 3
1081, 1
109, 2
10th, 3
11, 42
110, 2
11034, 1
11035, 1
111, 2
11120, 1
11158, 1
11167, 1
112, 3
113, 2
11394, 1
11395, 1
11397, 1
114, 2
115, 4
116, 2
11617, 1
117, 2
118, 2
118mm, 1
119, 2
11927, 1
11963, 1
11965, 1
11967, 1
11968, 1
11970, 1
11974, 5
11977, 2
11978, 1
11th, 1
12, 84
120, 2
120mm, 1
121, 3
12142, 1
12143, 1
122, 2
123, 3
12391, 1
12392, 1
12393, 1
12394, 2
124, 4
125, 2
12541, 1
12543, 1
12545, 1
12554, 1
12555, 1
12556, 1
126, 2
12622, 1
12635, 1
12637, 1
12639, 1
12640, 1
12640a, 1
12642, 1
12643, 1
12644, 1
12645, 1
12646, 1
12647, 1
12648, 1
12649, 1
12652, 1
12653, 1
12654, 1
12655, 1
12656, 1
12657, 1
12658, 1
12659, 1
1266, 1
12660, 1
12661, 1
12662, 1
12663, 1
12664, 1
12665, 1
1267, 1
127, 2
1271, 1
1272, 1
1273, 1
1274, 1
1276, 1
1278, 1
1279, 1
128, 2
12859, 1
12893, 1
129, 2
12907, 1
12966, 1
12th, 6
13, 23
130, 3
13035, 1
13035a, 1
13039, 1
13040, 1
13041, 1
13042, 1
13043, 1
13044, 1
13045, 1
13046, 1
13050, 1
13051, 1
13056, 1
13057, 1
13058, 1
13059, 1
13063, 1
13065, 1
13066, 1
13069, 1
13070, 1
13071, 1
13072, 1
13073, 1
13075, 1
13076, 1
13077, 1
13079, 2
13080, 1
13081, 1
13082, 1
13083, 1
13084, 1
13085, 1
13086, 1
13087, 1
13088, 1
13089, 1
13090, 1
13093, 1
13094, 1
13095, 1
13096, 1
13097, 1
13098, 1
13099, 1
131, 2
13100, 1
13101, 1
13102, 1
13104, 1
13105, 1
13107, 1
13108, 1
13109, 1
13110, 1
13111, 1
13113, 1
13115, 1
13116, 1
13117, 1
13119, 1
13120, 1
13121, 1
13123, 1
13124, 1
13125, 1
13126, 2
13127, 1
13128, 1
13129, 1
13130, 1
13131, 1
13132, 1
13133, 1
13134, 1
13136, 1
13137, 1
13138, 1
13139, 1
13142, 1
13143, 1
13144, 1
13145, 1
13146, 1
13147, 1
13148, 1
13149, 1
13150, 1
13152, 1
13155, 1
13157a, 1
13158, 1
13160, 1
13161, 1
13162, 1
13163, 1
13164, 1
13165, 1
13166, 1
13167, 1
13168, 1
13169, 1
13170, 1
13171, 1
13172, 2
13173, 1
13174, 1
13175, 1
13176, 1
13177, 1
13178, 1
13179, 1
13180, 1
13182, 1
13183, 1
13184, 1
13185, 1
13186, 1
13187, 1
13189, 1
13191, 1
13192, 1
13193, 1
13194, 1
13197, 1
13199, 1
132, 2
13200, 1
13201, 1
13202, 1
13203, 1
13204, 1
13205, 1
13207, 1
13210, 1
13212, 1
133, 2
134, 2
135, 2
13589, 1
13591, 1
13592, 1
13593, 2
13594, 1
13596, 1
13597, 1
136, 2
137, 2
138, 2
139, 2
13th, 4
14, 19
140, 3
14046, 1
141, 2
142, 2
14222, 1
14224, 1
14225, 1
14237, 1
14241, 1
14244, 1
14246, 1
14248, 1
14249, 1
14250, 1
14251, 1
14253, 1
14254, 1
1426, 1
14263, 1
14264, 1
14267, 1
14268, 1
14271, 1
14276, 1
14280, 1
14281, 1
14282, 1
14284, 2
14287, 1
14288, 1
14293, 1
143, 3
14301, 1
14302, 1
14381, 1
144, 2
145, 2
14578, 1
146, 2
14624, 1
14627, 1
14649, 1
14651, 5
14661, 1
14683, 1
147, 2
14745, 1
148, 2
149, 4
14905, 1
14911, 1
14913, 1
14942, 1
14943, 1
14944, 1
14949, 1
14951, 1
14955, 1
14958, 1
14th, 1
15, 38
150, 10
151, 3
15181, 1
152, 3
153, 2
15363, 1
154, 2
155, 4
156, 3
157, 2
158, 2
1580, 1
1581, 1
1582, 1
1583, 1
1584, 1
1585, 1
1586, 1
1587, 1
1588, 1
1589, 1
159, 2
1590, 1
1591, 1
15th, 2
16, 26
160, 8
161, 2
162, 2
163, 2
1639, 1
164, 2
165, 5
1651, 1
1653, 1
1654, 1
1655, 1
1656, 1
166, 2
167, 2
168, 2
169, 2
16th, 2
17, 22
170, 2
171, 2
172, 2
173, 2
174, 2
175, 2
176, 2
1769, 1
177, 4
178, 2
178mm, 1
179, 2
1794, 1
17th, 5
18, 30
180, 3
181, 2
1813, 3
182, 2
183, 2
1835, 1
184, 2
185, 2
186, 2
187, 2
188, 2
1885, 2
189, 2
1895, 1
1899, 1
18th, 3
19, 31
190, 4
1903, 2
1904, 2
1906, 2
1908, 1
191, 2
1910, 1
1912, 1
1913, 4
1914, 15
1915, 6
1916, 2
1917, 1
1918, 1
1919, 3
192, 2
1920, 14
1921, 4
1922, 8
1923, 1
1924, 1
1925, 5
1926, 7
1927, 421
1928, 875
1929, 1
193, 4
1933, 1
194, 3
1940, 1
195, 2
196, 2
197, 2
198, 2
1984, 1
199, 2
1993, 1
19th, 1
1and, 1
1hand, 1
1hindi, 1
1st, 4
1vide, 9
2, 323
20, 34
200, 8
201, 2
202, 2
203, 2
204, 3
205, 2
206, 2
207, 2
208, 2
209, 2
20th, 2
21, 30
210, 2
211, 2
212, 3
213, 2
214, 2
214mm, 1
215, 3
216, 2
2169, 1
217, 2
218, 2
219, 2
21st, 1
22, 41
220, 2
221, 2
222, 2
223, 2
224, 2
225, 5
226, 2
227, 2
228, 2
229, 2
22nd, 2
23, 59
230, 2
231, 2
232, 2
233, 2
234, 2
235, 2
236, 3
237, 2
238, 2
239, 2
24, 23
240, 2
241, 2
242, 2
243, 2
244, 2
245, 2
246, 2
247, 2
248, 2
249, 2
24th, 2
25, 24
250, 2
251, 2
252, 2
253, 2
254, 3
255, 2
256, 2
257, 2
258, 2
259, 2
25th, 1
26, 47
260, 3
261, 2
262, 2
2625, 1
2626, 1
2627, 1
263, 2
264, 2
265, 3
266, 2
267, 2
268, 2
2683, 1
269, 2
