00, 1
000, 54
1, 426
10, 69
100, 7
101, 2
102, 2
103, 2
104, 2
105, 2
106, 2
1060, 1
107, 5
108, 6
109, 2
10th, 4
11, 23
110, 2
111, 2
112, 2
113, 2
114, 2
11412, 1
11413, 1
11415, 1
11416, 1
11417, 1
11418, 1
11419, 1
11421, 1
11422, 1
115, 2
116, 2
11668, 1
117, 2
118, 2
119, 2
11th, 1
12, 13
120, 2
121, 3
122, 2
123, 2
124, 5
124a, 1
125, 2
126, 2
127, 2
128, 2
129, 2
12th, 5
13, 15
130, 2
131, 2
132, 2
133, 3
134, 2
135, 2
136, 2
137, 2
138, 2
139, 2
13th, 1
14, 18
140, 2
141, 2
142, 2
143, 2
144, 11
145, 2
146, 2
147, 2
148, 3
149, 2
14th, 1
15, 30
150, 4
151, 2
152, 2
153, 3
154, 2
155, 2
156, 2
157, 2
158, 2
159, 2
15th, 2
16, 16
160, 2
161, 2
162, 2
163, 2
164, 2
165, 2
166, 2
167, 2
168, 2
169, 2
16th, 1
17, 20
170, 2
171, 2
172, 2
173, 2
174, 2
175, 2
176, 2
177, 2
178, 2
179, 2
17th, 2
18, 24
180, 2
181, 2
1816, 1
182, 2
183, 2
1838, 1
184, 2
1842, 1
1845, 1
1848, 2
185, 2
1852, 1
1856, 2
1858, 1
186, 2
1861, 3
1863, 1
1865, 2
1866, 1
187, 2
1870, 1
1871, 1
1873, 3
1875, 1
1877, 1
1878, 1
1879, 4
188, 2
1880, 2
1887, 1
1889, 1
189, 2
1890, 2
1892, 1
1893, 1
1895, 1
1899, 3
18th, 4
19, 22
190, 2
1900, 1
1901, 1
1902, 1
1905, 3
1907, 1
1908, 1
1909, 6
191, 2
1911, 1
1913, 2
1914, 1
1915, 2
1916, 2
1917, 1
1918, 2
1919, 6
192, 3
1920, 11
1921, 855
1923, 3
1925, 2
1926, 2
1927, 3
1928, 1
192l, 6
193, 2
1931, 2
1932, 1
1933, 1
1936, 2
1937, 1
194, 2
1940, 1
1941, 1
