0, 39
000, 76
000t, 1
000wylie, 1
080, 1
1, 613
10, 81
100, 26
1000, 1
101, 3
101898, 1
102, 3
103, 2
104, 2
105, 1
106, 3
107, 2
1071, 1
108, 2
1080, 1
109, 2
10s, 4
10th, 14
11, 317
110, 2
1101, 1
111, 2
112, 2
113, 2
114, 2
115, 2
116, 2
117, 3
118, 4
119, 2
11th, 18
11x12, 1
12, 69
120, 3
121, 2
122, 2
123, 2
124, 2
125, 5
126, 2
127, 2
128, 2
129, 2
12th, 7
13, 294
130, 3
1302, 1
131, 2
132, 2
133, 2
134, 4
135, 2
136, 2
137, 2
138, 2
139, 3
13th, 13
14, 73
140, 2
141, 2
142, 2
143, 2
14398, 1
144, 2
145, 2
146, 2
14621900, 1
147, 2
148, 2
149, 2
14s, 1
14th, 17
15, 89
150, 13
150mr, 1
151, 2
152, 2
153, 2
154, 2
155, 2
156, 2
157, 2
158, 2
1584, 3
159, 2
15th, 4
16, 41
160, 4
160511900, 1
161, 2
1614, 1
162, 2
163, 2
164, 2
165, 2
166, 2
167, 2
168, 3
169, 2
16th, 10
17, 32
170, 2
1700, 1
171, 2
172, 2
173, 2
174, 2
175, 2
176, 2
177, 3
1772, 1
178, 2
179, 3
17th, 3
17x12, 1
18, 69
180, 4
181, 3
182, 6
183, 2
1838, 1
184, 2
1840, 1
185, 2
1857, 1
1858, 14
1859, 1
186, 2
1861, 1
1862, 4
1869, 4
187, 2
1870, 2
1872, 4
1877, 2
1878, 1
188, 2
1880, 1
1882, 6
1883, 2
1884, 8
1885, 22
1886, 6
1887, 3
1888, 2
189, 5
1890, 2
1891, 9
1892, 1
1893, 6
1894, 15
1895, 33
1896, 81
1897, 535
1898, 85
18983, 1
1899, 142
18th, 21
19, 31
190, 2
1900, 85
1901, 99
1902, 305
1903, 7
1904, 1
1906, 1
1908, 1
191, 2
19177, 2
192, 2
1929, 3
193, 2
1938, 1
1939, 1
194, 5
1944, 1
1948, 1
1949, 1
195, 3
196, 2
1965, 1
1967, 1
197, 3
198, 2
199, 2
1993, 1
1994, 1
1996, 1
19th, 12
1sanction, 1
1st, 10
1to, 1
2, 615
20, 57
200, 12
2000, 1
200dr, 1
200there, 1
201, 2
202, 2
203, 2
204, 2
205, 2
206, 2
207, 2
2074, 1
208, 3
209, 3
20s, 1
20th, 4
21, 26
210, 2
211, 2
211898, 1
212, 2
213, 2
214, 2
2149, 1
215, 2
2150, 1
2159, 1
216, 2
217, 2
218, 2
219, 2
21s, 1
21st, 8
22, 31
220, 2
221, 2
2210, 1
222, 2
223, 2
224, 2
225, 3
2255, 1
226, 2
227, 2
228, 2
2281, 1
229, 2
22nd, 8
23, 21
230, 2
231, 2
2317, 1
232, 2
2325, 1
2327, 1
2328, 1
233, 2
234, 2
