0, 1
000, 28
1, 682
10, 51
100, 6
10055, 1
101, 3
102, 3
10262, 1
10265, 2
10270, 1
10273, 1
10277, 1
10279, 1
10280, 2
10288, 1
10290, 1
103, 2
10300, 1
10304, 1
10366, 1
104, 3
10460, 1
105, 2
106, 2
107, 2
10787, 1
108, 2
109, 2
10th, 3
11, 34
110, 2
111, 2
112, 2
113, 2
114, 2
11402, 1
11420, 1
115, 2
116, 2
117, 3
117a, 1
118, 2
119, 2
11th, 3
12, 277
120, 2
121, 2
122, 2
123, 2
124, 4
1240, 1
125, 2
126, 2
127, 2
128, 3
129, 2
13, 33
130, 2
131, 3
132, 2
133, 2
1331, 1
134, 2
1342, 1
135, 2
136, 2
137, 2
138, 3
139, 2
13th, 3
14, 26
140, 2
141, 2
1414, 1
142, 2
143, 2
144, 3
145, 2
146, 2
147, 2
1479, 1
148, 2
149, 2
14th, 3
15, 51
150, 2
151, 2
152, 2
153, 2
154, 2
155, 2
156, 3
157, 2
158, 2
159, 2
15th, 2
16, 25
160, 2
161, 2
162, 2
163, 2
164, 2
165, 2
166, 2
167, 2
168, 2
169, 2
16th, 2
17, 27
170, 2
171, 2
172, 2
173, 2
174, 2
175, 3
176, 2
177, 2
178, 2
1781, 1
179, 2
17th, 3
18, 38
180, 2
181, 3
182, 2
183, 2
1830, 1
184, 2
1842, 1
185, 2
1852, 1
1853, 2
1856, 2
1858, 1
1859, 2
186, 2
1861, 2
1862, 2
1865, 2
1866, 1
187, 2
1870, 3
1871, 2
1872, 2
1873, 3
1875, 2
1879, 2
188, 2
1880, 1
1881, 2
1884, 1
1885, 4
189, 2
1890, 1
1892, 2
1893, 1
1894, 1
1896, 4
1897, 1
18th, 3
19, 27
190, 2
1900, 1
1901, 1
1902, 1
1905, 1
1907, 2
1909, 1
191, 2
1912, 1
1913, 1
1914, 23
1915, 2
1916, 1
1917, 3
1918, 4
1919, 12
192, 2
1920, 36
1921, 27
1922, 23
1923, 24
1924, 1074
1925, 7
1926, 3
1927, 3
1928, 6
193, 2
1931, 5
1933, 2
1935, 1
1936, 2
1937, 3
1939, 1
194, 2
1940, 2
1942, 1
1943, 1
1947, 2
1948, 1
1949, 2
195, 2
1950, 3
1951, 1
1952, 2
1954, 1
1956, 1
1959, 1
196, 2
197, 2
198, 2
199, 2
19th, 3
1b, 1
1st, 9
1vide, 1
2, 394
20, 35
200, 2
201, 2
202, 2
203, 2
204, 2
205, 3
206, 2
207, 4
208, 2
209, 2
20th, 4
21, 259
210, 2
211, 2
212, 2
213, 2
214, 2
215, 2
216, 2
217, 2
218, 2
219, 2
21st, 1
22, 22
220, 2
221, 2
222, 2
223, 2
2234, 1
224, 2
225, 2
226, 2
227, 2
228, 2
229, 2
22nd, 1
23, 39
230, 2
231, 2
232, 2
233, 2
234, 2
235, 2
236, 2
237, 2
238, 2
239, 2
23rd, 2
24, 42
240, 2
241, 2
242, 2
243, 2
244, 2
245, 2
246, 2
247, 2
248, 2
249, 2
24th, 1
25, 35
250, 2
251, 2
252, 2
253, 2
254, 2
255, 2
256, 2
257, 2
258, 2
259, 2
25th, 2
26, 15
260, 2
261, 2
2611, 1
262, 2
263, 2
264, 2
265, 2
266, 2
267, 2
268, 2
2688, 1
269, 2
26th, 3
27, 269
270, 2
271, 2
272, 2
273, 2
274, 2
275, 2
276, 2
277, 2
278, 2
279, 2
27th, 4
28, 29
280, 2
281, 2
282, 2
283, 2
2831, 1
284, 2
2845, 1
2846, 1
2847, 1
285, 2
286, 2
287, 2
2875, 1
288, 2
289, 2
28th, 3
29, 24
290, 2
291, 2
292, 2
293, 2
294, 2
295, 2
296, 2
297, 2
298, 2
299, 2
29th, 1
2vide, 1
3, 277
30, 20
300, 4
301, 2
302, 2
303, 2
304, 2
305, 2
306, 2
307, 2
308, 2
309, 2
30th, 2
31, 5
310, 2
311, 2
312, 3
313, 2
314, 2
315, 2
316, 2
317, 2
3178, 1
318, 2
31875, 1
319, 2
31st, 3
32, 2
320, 2
321, 2
322, 2
323, 2
324, 2
325, 2
326, 2
327, 2
328, 2
329, 2
33, 3
330, 2
331, 2
332, 2
333, 2
334, 2
335, 2
