0, 59
000, 34
052, 1
098, 1
1, 694
10, 101
100, 7
101, 4
10101, 1
10102, 1
10108, 1
102, 2
103, 5
10351, 1
10352, 1
10353, 1
104, 2
10489, 1
105, 2
106, 2
10622, 1
107, 2
10734, 1
10735, 1
10736, 1
10739, 1
10740, 1
10744, 1
10756, 1
108, 6
109, 6
10957, 1
10959, 1
10th, 5
11, 93
110, 3
11046, 1
111, 2
1111933, 1
11139, 1
11185, 1
11186, 1
112, 2
1121933, 8
1125, 1
1126, 1
1127, 1
1128, 1
1129, 1
113, 2
1130, 1
1131, 1
1132, 1
1133, 1
1134, 1
114, 2
11406, 1
11407, 1
115, 2
116, 3
117, 2
118, 2
119, 2
11th, 4
12, 108
120, 2
121, 2
122, 2
123, 3
124, 2
125, 2
126, 2
127, 2
128, 3
129, 2
12th, 2
13, 26
130, 2
131, 2
132, 2
133, 2
134, 2
135, 2
136, 2
137, 3
138, 2
139, 2
13th, 5
14, 35
140, 2
141, 2
1413th, 1
142, 2
1422, 1
1425th, 1
143, 2
144, 3
145, 4
146, 2
147, 2
1471, 1
1472, 2
1473, 1
1474, 1
1475, 1
1476, 1
148, 2
149, 2
14he, 1
14th, 9
15, 69
150, 6
151, 2
15121933, 1
152, 2
1527, 1
153, 2
154, 2
155, 4
155100, 1
156, 2
157, 2
158, 3
159, 2
15th, 12
16, 26
160, 4
161, 2
162, 2
1626, 1
163, 2
164, 2
165, 3
166, 2
1662, 1
167, 2
1674, 1
1675, 1
1677, 1
168, 3
169, 2
16th, 8
17, 267
170, 2
1705, 1
1706, 1
171, 2
17121933, 1
172, 2
173, 2
174, 3
175, 2
1750, 1
176, 2
177, 3
178, 2
179, 2
17th, 7
18, 27
180, 2
181, 2
182, 2
183, 2
1833, 7
184, 2
1849, 1
185, 2
186, 2
187, 2
188, 2
189, 2
1893, 3
1896, 1
18th, 1
19, 31
190, 2
191, 2
1915, 2
1916, 1
1917, 3
1919, 1
192, 2
1920, 3
192021, 1
1921, 3
1925, 2
1926, 4
1927, 5
1929, 3
193, 2
1930, 2
1931, 10
1932, 25
1933, 801
1934, 383
194, 2
1940, 1
1946, 1
1948, 1
195, 2
196, 2
1969, 1
197, 2
198, 2
199, 2
1993, 5
19th, 1
1has, 1
1he, 1
1kartak, 1
1mahadev, 1
1st, 3
1that, 1
1was, 1
2, 359
20, 47
