0, 18
00, 2
000, 39
000rs, 1
1, 863
10, 130
100, 12
1000, 2
101, 3
10121, 1
10122, 1
10123, 1
10124, 1
10125, 1
10126, 1
10127, 1
10128, 1
10129, 1
10131, 1
10132, 1
10133, 1
102, 2
10230, 1
103, 2
10392, 1
10393, 1
104, 2
1042, 1
105, 4
10571, 1
10581, 1
10589, 1
106, 4
107, 2
10737, 1
10738, 2
10739, 1
10742, 1
10743, 1
108, 3
109, 2
10th, 4
11, 90
110, 2
111, 3
11147, 1
112, 3
11205, 1
11206, 1
113, 2
114, 2
115, 3
11518, 1
11527, 1
11530, 1
11531, 1
11532, 1
11533, 1
11534, 1
11535, 1
11537, 1
11538, 1
11539, 1
11540, 1
11541, 1
11542, 1
11543, 1
11544, 1
11545, 1
11546, 1
11547, 1
11548, 1
11549, 1
11550, 1
11551, 1
11552, 1
11553, 1
11554, 1
11555, 1
11560, 1
11563, 1
11565, 1
11566, 1
11567, 1
11568, 1
11569, 1
11570, 1
11571, 1
11572, 1
11574, 1
11575, 1
11576, 1
11577, 1
11578, 1
11579, 1
11580, 1
11581, 1
11582, 1
11583, 1
11584, 1
11585, 1
11586, 1
11587, 1
11588, 1
11589, 1
11590, 1
116, 2
11683, 1
11684, 1
117, 2
118, 2
119, 2
1199, 1
11th, 4
12, 38
120, 3
1200, 2
121, 2
122, 2
123, 2
124, 2
1247, 1
125, 2
126, 5
127, 2
128, 2
1284, 1
129, 2
12th, 3
13, 54
130, 2
131, 2
132, 3
133, 2
134, 2
1345, 1
135, 2
136, 2
137, 2
138, 3
139, 2
14, 45
140, 2
1401, 1
1402, 1
141, 2
142, 3
1426, 1
143, 2
144, 2
145, 2
146, 2
147, 2
1477, 1
1478, 1
148, 2
149, 2
14th, 3
15, 79
150, 2
1502, 1
151, 2
152, 2
153, 2
1534, 1
154, 2
155, 2
156, 2
157, 2
158, 2
159, 2
15th, 2
16, 60
160, 8
161, 3
162, 2
163, 2
164, 2
165, 2
166, 2
167, 2
168, 2
169, 2
16th, 4
17, 63
170, 2
171, 3
172, 3
173, 2
174, 3
175, 2
176, 2
177, 2
178, 2
179, 2
17th, 4
18, 51
180, 2
181, 2
182, 2
183, 2
184, 2
185, 4
186, 2
1861, 1
187, 2
188, 2
189, 2
1896, 1
1897, 1
18th, 1
19, 34
190, 2
191, 2
1915, 6
192, 2
1920, 23
1921, 1
1922, 2
193, 4
1930, 6
1931, 4
1932, 6
1933, 5
1934, 9
1935, 10
1936, 14
19367, 1
1937, 1129
1938, 375
1939, 3
194, 4
195, 2
196, 2
1969, 2
197, 2
198, 3
199, 2
19th, 2
1from, 1
1st, 10
1vide, 9
2, 536
20, 295
200, 5
201, 2
2014, 1
202, 2
203, 2
204, 2
205, 2
206, 3
2060, 1
2066, 1
2067, 1
207, 2
208, 2
209, 2
20th, 4
21, 39
210, 2
211, 2
212, 2
213, 2
214, 2
215, 2
216, 2
217, 2
218, 2
219, 2
21st, 1
22, 38
220, 2
221, 2
222, 2
223, 2
2237, 1
224, 2
225, 3
226, 2
227, 2
228, 2
229, 2
22nd, 8
23, 33
230, 2
231, 2
232, 2
233, 2
234, 2
235, 2
236, 2
237, 2
238, 2
239, 3
23rd, 6
24, 42
240, 3
241, 2
242, 2
243, 2
244, 2
245, 2
246, 2
247, 2
248, 2
249, 2
24th, 3
25, 30
250, 4
251, 2
252, 2
253, 2
254, 2
255, 2
256, 2
257, 2
258, 2
2585, 1
259, 2
25th, 9
26, 22
260, 2
261, 2
262, 2
263, 2
264, 2
265, 2
2650, 1
266, 2
267, 2
268, 2
269, 2
26th, 3
27, 42
270, 2
271, 2
272, 2
273, 2
274, 2
275, 3
276, 2
277, 2
278, 2
279, 2
27th, 2
28, 35
280, 2
281, 2
282, 2
283, 2
284, 3
285, 2
286, 2
287, 2
288, 2
289, 2
28th, 1
29, 28
290, 2
291, 2
292, 2
293, 2
294, 2
295, 2
296, 2
297, 2
298, 2
2988, 1
2989, 1
299, 3
29th, 1
2i, 1
2nd, 6
2vide, 2
3, 283
30, 57
300, 4
3001, 1
301, 2
302, 2
303, 2
304, 2
305, 2
3059, 1
306, 2
307, 2
3074, 1
308, 2
309, 2
30th, 2
31, 24
310, 2
311, 2
312, 2
3121, 1
313, 2
314, 2
315, 2
316, 2
317, 2
318, 2
319, 2
31st, 4
31steven, 1
32, 4
320, 2
3205, 1
321, 2
322, 2
3229, 1
323, 2
324, 2
3248, 1
325, 2
326, 2
3269, 1
327, 2
3270, 1
3271, 1
